OBJECTID,Form,Id,ORIG_FID,GlobalID,Shape__Area,Shape__Length
1,Agriculture,1,1,34d5a991-a4f5-4ac1-bc9e-28e56c8082ea,2.136279858e-06,0.006233615634876
2,Agriculture,1,1,0b37dc51-81b9-4794-b807-095f7292ef9e,0.00577817532843,0.771174015250995
3,Agriculture,1,1,cc558a9f-e072-40f5-b473-4b26f2db3798,0.000222590497099,0.07484215971822
4,Agriculture,1,1,6833ad1a-a261-40af-900f-cde29117f5b3,0.008444224018662,0.63237288876749
5,Agriculture,1,1,8518fd87-3ccd-40cd-b780-0848123882e8,9.24025e-10,0.000199390904069
6,Agriculture,1,1,046fcca4-5ab0-4dd0-9418-24d020089cc5,0.001337633016829,0.23862647494686
7,Agriculture,1,1,1aed24b3-fba0-451c-9986-544ee2a1d364,6.97158e-10,0.019420401110392
8,Agriculture,1,1,3489cfe5-75d4-40cf-bb92-043d015fd4a9,5.3645e-10,0.000946707531368
9,Agriculture,1,1,166c18a2-df1d-45cd-941b-45d7ea2032de,0.040455396849748,3.54321248469872
10,Agriculture,1,1,501e6ecc-1c96-4656-9202-1395261e12b9,0.004371474887943,0.459582921590249
11,Agriculture Preservation,1,1,e4bd704f-4c4b-4c77-b446-7fc031ff19b6,0.000398906614843,0.108184191853675
12,Agriculture Preservation,1,1,013c1d52-ff3d-40ba-83ba-1c0f08c75cb7,5.808643e-09,0.00324102599395
13,Agriculture Preservation,1,1,0c51f22b-e544-41bd-b633-afc6eecfcebe,2.31264e-10,0.001609804478652
14,Agriculture Preservation,1,1,f3d0fe90-7fdd-4c61-a96f-e28a2278af26,0.007511499777096,0.821109888140278
15,Agriculture Preservation,1,1,9a7014f2-cb4a-4cfa-90d2-16cdf7b8ea5f,0.000453034381101,0.142888124070353
16,Agriculture Preservation,1,1,941272b7-8799-4abf-819d-7495d5843772,0.001391260053348,0.260594427158286
17,Agriculture Preservation,1,1,03aa7e5c-1d7c-4399-828e-10f14d5f450d,0.060850938802651,2.08271338038863
18,Interchange,1,1,6a9c493e-31c9-4953-8db6-8369e815de87,0.000311033391995,0.082448255648074
19,Interchange,1,1,3677f8eb-c054-4084-ac37-acffb60c188a,0.000154140024715,0.051844095373626
20,Interchange,1,1,d4f055d8-5522-439d-a209-8292b080035e,0.00011964731566,0.058280251005939
21,Interchange,1,1,f10ed4cb-8319-46b8-9d2d-67697550d2e3,5.259322155e-05,0.043621235385692
22,Rural,1,1,ab4a541a-a69e-4cff-b5e8-7f3334383a84,0.00038228479107,0.080518070741734
23,Rural,1,1,4607c164-dc86-4fad-9b1c-c886bb46ec6e,3.164902916e-06,0.0092908420227
24,Rural,1,1,14c87b94-b1ad-479f-a5af-eb840c16a8ea,1.45509762e-07,0.001926425747877
25,Rural,1,1,7e99bd76-fe5c-4057-917c-ee3342fe49a7,0.000280796954458,0.099509616105787
26,Rural,1,1,d1caefeb-f127-4eb9-963c-c719803c22c8,0.002155369213328,0.350449845844903
27,Rural,1,1,b67a2023-979c-49c3-a050-1712e04b9401,9.3119186583e-05,0.043539117424797
28,Rural,1,1,07ef199d-018e-47f4-b914-2da7e2e95c67,1.1532132273e-05,0.014287786538943
29,Rural,1,1,46fa712d-dad3-48f6-9cc5-c28cc642a083,3.0736560193e-05,0.022877061057559
30,Rural,1,1,20962fda-e70a-4919-ad81-a9d94480343f,0.000340498482778,0.137321425912827
31,Rural,1,1,74d19118-66b3-4bd2-88aa-ea1db4223efa,0.00014205678355,0.063006797726342
32,Rural,1,1,e2b85a0e-5b38-431c-89ac-b9ff3a63747d,0.00068668935859,0.19246663551257
33,Rural,1,1,9f612868-04cf-4fd6-b2c6-7cb3c1a3d30f,0.006011973945619,0.614035813812616
34,Rural,1,1,c5ad643f-6724-4e4d-bacd-02a7d32acdc3,8.7737612618e-05,0.040701588618512
35,Rural,1,1,d0a9f90a-0348-467b-b883-a4a225067f19,4.0295932996e-05,0.030149198622673
36,Rural,1,1,8628fb6b-ac64-45c9-9036-2631aab28508,0.00069653474335,0.125714781539419
37,Rural,1,1,5c354264-35b8-43c5-a453-2ab8c9bf24b4,0.001410440810385,0.378419688195425
38,Rural,1,1,02e40dd3-2433-42ae-932e-1646d677b1d5,2.4795503656e-05,0.024210372104602
39,Rural,1,1,d09946f8-2215-4969-9c3b-5246ef2697dd,4.1974823905e-05,0.030449004166577
40,Rural,1,1,612860ec-5ef1-43fb-a06d-49bd83e04e73,6.38879127e-05,0.041867104640188
41,Rural,1,1,b98dbe18-7044-422a-bc7a-95e5e2dcf65f,1.9525605615e-05,0.024350559090028
42,Rural,1,1,83604ee5-78ca-45d5-9eb2-1bb255412151,2.1191344722e-05,0.02532860116169
43,Rural,1,1,472ced15-aa6b-484a-976a-25ab9cb9fbc9,8.491632071e-06,0.012018151056666
44,Rural,1,1,0f4f1f1b-08a9-4a1f-814d-04b55f1f853a,1.4991589104e-05,0.018243681244689
45,Urban,1,1,3948a026-1b9d-48f7-9ea1-c33ffd1c47e4,0.000794711912029,0.177449062675604
46,Urban,1,1,cf831b81-bbf5-4aef-be76-79fcf50746a4,0.000140668487157,0.079754349034405
47,Urban,1,1,a91986be-0630-409b-808a-b9475a6a18d4,3.06206e-10,9.4181839867e-05
48,Urban,1,1,e953f435-02d5-45f4-8a57-08ab3d6248a9,0.000141733535732,0.06505964698407
49,Urban,1,1,1dc5a9c3-5389-4d31-8120-b769838c51f9,1.3878189371e-05,0.029723752393501
50,Urban,1,1,cee4f1f7-fde3-4733-b950-d65305381fc4,0.00019255647779,0.081757428239661
51,Urban,1,1,eeb8ac18-f893-4c8f-8ae4-a8f4980ef32f,1.1896450141e-05,0.025156709346189
52,Urban,1,1,afa51938-6d4d-4062-8292-78dff1016c88,8.2960407447e-05,0.053450214543688
53,Urban,1,1,59f0e290-9455-4ec9-8eeb-56745e5c111a,9.861498244e-06,0.013907084998533
54,Urban,1,1,fa9cee1c-d7f4-4ef5-b27d-0ee490a46e6d,6.0229594304e-05,0.054690635851529
55,Urban,1,1,ee5757e3-bb30-448a-9846-5a7d428bba4c,0.000694541249904,0.152255458080008
56,Urban,1,1,dedf6440-12e0-4055-82d5-86f37c0de492,1.842596208e-06,0.007207714705513
57,Urban,1,1,0c7ab734-96d1-4d4e-b445-491678c4d4f5,4.30151678e-06,0.00853044724393
58,Urban,1,1,4824ce4f-0561-4ad1-b611-c60e5c2f4de8,7.26537771e-07,0.003829277963689
59,Urban,1,1,5b0084c5-2d22-433f-8cfa-8bd14ae68ac4,0.000175114553306,0.096989248768665
60,Urban,1,1,743f008a-81fe-42ce-9a9e-acbda5d6467a,2.1697778107e-05,0.025568237195539
61,Urban,1,1,c1e2902e-3f8c-4ed8-b888-01272fcad790,1.0969601044e-05,0.022301435601077
62,Urban,1,1,4a686908-cc52-4db7-86ef-a0acb54cb2d5,2.041128022e-06,0.006533518270555
63,Urban,1,1,33e44252-a8e9-4185-8c41-7e140cb8b84e,2.62145117e-07,0.002051423367437
64,Urban,1,1,9cc632a9-bf44-4fad-92ec-a6d8a5d28035,0.001289133024375,0.466691569580977
65,Urban,1,1,9d42b908-1eec-4464-be94-176dd7121bb1,7.96059101e-07,0.003953167857979
66,Urban,1,1,89cb4c31-3976-40c9-8b5f-85ee3b731035,1.745246988e-06,0.005305908276679
67,Urban,1,1,844a422d-457d-47da-98df-7b4b3f140052,4.244188259e-06,0.011114593570176
68,Urban,1,1,bac96beb-93d1-43ce-a566-8a3786369f71,0.000404898020612,0.176890038642412
69,Urban,1,1,ad6ad68d-c4e8-4b56-b8b9-1530c98090ea,0.000182432832462,0.078512015537648
70,Urban,1,1,5d8f0601-7a4e-49db-bf00-c093d7893660,1.425372323e-06,0.010947997709785
71,Urban,1,1,7c76b298-11b0-4778-a680-9fa6cdd832d8,9.7517969655e-05,0.067184551935158
72,Urban,1,1,848f6d14-a9db-4ce3-aedf-cec0a99134da,3.0296875568e-05,0.023233496418696
73,Urban,1,1,530eede7-3f52-40d6-bc41-0a31707cd40d,0.000420191860056,0.109891906436591
74,Urban,1,1,d5466b2b-240e-4341-ba36-3cabede44f2d,6.558144e-09,0.000348731309157
75,Urban,1,1,97eb2780-f948-4b78-8375-81289e9da5e3,6.674190642e-06,0.011814768179856
76,Urban,1,1,f6609afb-bd3e-4f8d-8a99-297b159f83c3,6.6818335945e-05,0.040632842746161
77,Urban Municipal Limits,1,1,dd2c4a24-e95c-4021-a65a-1e1ed6de291f,4.5962972098e-05,0.037454601567365
78,Urban Municipal Limits,1,1,6e47cd42-c733-4166-93cc-44e8ce7668de,1.676948923e-06,0.005265011774344
79,Urban Municipal Limits,1,1,4653660a-8c73-4820-b91a-2ec4c9f2cf09,0.000160324465696,0.077675467947562
80,Urban Municipal Limits,1,1,e2bbca3f-c49a-43dd-a42f-fe96ec55ffce,0.016394612678992,1.89918859875648
81,Urban Municipal Limits,1,1,a47c9020-0fb7-4c60-ac80-ba788beb56dc,0.001553176978601,0.410145553669048
82,Village,1,1,8506e054-d1ba-4cab-8c96-5b2e3d972599,0.000147204495111,0.114742278127614
83,Village,1,1,d2887c93-5d13-4ccf-a7e2-26baf2f0df07,2.5624447667e-05,0.029758038999938
84,Village,1,1,24bb87d5-66df-4336-9a18-48d789de7b1d,0.000216599792459,0.074884249598052
85,Village,1,1,7c663b31-eb80-4f64-87ea-03ec7b565e25,6.6763118e-06,0.013092229224889
86,Village,1,1,b60e600f-78a4-4bd4-b31b-2daebd18c5da,8.5983143297e-05,0.053965285353399
87,Village,1,1,a10e6e7d-ce06-4c3a-b1cb-9e8ae4db2a6a,2.9484800742e-05,0.022073142163333
88,Village,1,1,076ced68-9cc4-40b7-bd72-0c7b15d5a77d,6.99187019e-07,0.003481838199564
89,Village,1,1,be5aa6a0-56db-4e8f-953c-81afce9bfc44,5.0674608601e-05,0.039857904943902
90,Village,1,1,8a71e7ff-196e-4726-b5e4-d90d3df61f3b,3.5799747086e-05,0.037408093426089
91,Village,1,1,018590ff-7861-4dc1-bf27-12f83d9c2789,7.445788213e-06,0.018787237159956
92,Village,1,1,3d37726a-6045-43f4-8c28-852f4a59209b,3.472215169e-06,0.008720195504566
93,Village,1,1,549c8295-0ae1-42c6-b117-38e8e678c433,3.5756983702e-05,0.052453858480406
94,Village,1,1,0145e372-674a-41b0-9aa6-ccce2f64b9fd,2.3305601e-08,0.003310547964864
95,Village,1,1,b2e1964a-9424-4ae2-85cb-e94065662595,0.00019926432509,0.112260712426321
96,Village,1,1,0fdc73a2-3b26-4cab-bc79-f1e7ae1c2c79,0.000898342874438,0.214053183740643
97,Village,1,1,2e92a2da-7873-4c0c-815a-6de924a4771e,7.8445946655e-05,0.040796497377207
98,Village,1,1,84a323e0-f2ae-4d9e-aae8-cf9148c73e88,2.467678e-09,0.00088634215107
99,Village,1,1,0cbdd467-4bf5-4f6f-a438-d62e6193c7ba,1.8772188271e-05,0.027279150263464
100,Village,1,1,7b31bff1-05c8-44a6-8858-63051fabbaf7,0.000202296217866,0.069398421691497
101,Village,1,1,1ef36d51-8d98-4277-9255-f4fe45c33420,0.000180753592104,0.109524898612075
102,Village Municipal Limits,1,1,802c2503-1c24-4fdc-92b0-235c4b91699d,0.000371283068399,0.087642939693243
103,Village Municipal Limits,1,1,5e6bccf8-4bb1-45e4-903f-f2dfefc8a751,0.000247361982402,0.093742477383711
104,Village Municipal Limits,1,1,7cbf8344-f70a-4bc7-a399-71387284e959,0.000242585432563,0.167747267479481
105,Village Municipal Limits,1,1,3e770e1e-cf2d-44e5-9176-c0f2958df593,4.5334904058e-05,0.031928993502045
106,Village Municipal Limits,1,1,4f0c3218-b333-45a7-96df-2e1681fb43a4,0.000131600793986,0.064305606642939
107,Village Municipal Limits,1,1,9ca257f6-402e-429a-97d5-3db6f440dd3e,0.000524860845462,0.220001566343823
108,Village Municipal Limits,1,1,b173acfb-dbf0-401e-94ff-7dc705c9ea6b,8.4223822711e-05,0.042663573949329
109,Village Municipal Limits,1,1,f16e5f1e-92b3-484f-af2b-e66c8ab52440,0.000438807141383,0.116558731513727
110,Village Municipal Limits,1,1,393f846e-e811-4500-98ea-25206915ab8f,0.000205988814138,0.124579692454405
111,Village Municipal Limits,1,1,8748f3ac-ee66-4b50-bd67-d7738a09413d,0.000141114978535,0.077105118270377
112,Village Municipal Limits,1,1,83862b30-494c-41d5-a70d-9344195e9846,0.000461585426959,0.141300215938582
577,Unincorporated Center,1,1,75fb8fbf-59ae-4bc6-867e-f50fbf44b3a8,2.5100595985e-05,0.054689334027979
578,Unincorporated Center,1,1,b86c4f08-959f-425c-b065-2409fe51c519,7.872301688e-06,0.022786453988347
579,Unincorporated Center,1,1,7a5c7d94-69a1-4c3d-a433-e24274c2bec2,0.000211347104323,0.089566675535278
580,Unincorporated Center,1,1,c8dc0b57-7690-44c7-bd0d-338968d0462c,7.73895e-08,0.004342732263365
581,Unincorporated Center,1,1,e115f30d-5283-4e5e-b1ca-85f1fa239837,1.369391191e-06,0.005092541247484
582,Unincorporated Center,1,1,a49ef274-1596-4d78-8230-16cb5791e963,6.91710366e-06,0.012889847287795
583,Unincorporated Center,1,1,fe347b9f-d2b2-45f4-8afa-ade73da2dec0,1.6809619705e-05,0.02132947332208
584,Unincorporated Center,1,1,c34dc44c-05eb-473c-b541-331e851b8d79,2.0465964346e-05,0.01973353109442
585,Unincorporated Center,1,1,88f0c1be-e404-4254-b073-ce2948526af0,7.701530865e-05,0.041055533073598
586,Unincorporated Center,1,1,37aeaf50-55ed-4469-8c7a-e3a3b979a9b3,4.7194397667e-05,0.029630195618675
587,Unincorporated Center,1,1,0e195dd8-18f5-4adc-b6c9-e83049c103d0,4.4267941088e-05,0.029469073533817
588,Unincorporated Center,1,1,d42d3c87-2ccd-4eb7-900e-cf38fee04a4d,8.62350305e-06,0.011753123276047
589,Unincorporated Center,1,1,014eb068-d00f-4944-bd85-b68ec8b8bcbf,4.0883107454e-05,0.028156627643551
590,Unincorporated Center,1,1,a9bc363f-a65c-4760-9f52-9287519fb9fb,0.000216217926115,0.077224917145763
591,Unincorporated Center,1,1,d55894c0-1079-4e53-86bc-d5a06adce6ba,3.9787794773e-05,0.029626178780006
592,Unincorporated Center,1,1,9b0471b0-5c89-4210-8469-c178e5e6797a,2.8493199295e-05,0.027141651471366
593,Unincorporated Center,1,1,cd5dc85d-0abe-4f49-9c6d-af451cf33e77,4.53624662e-06,0.008982410525248
594,Unincorporated Center,1,1,7b0f54c7-3a95-4491-a101-0560e9cdf8d0,6.5753512007e-05,0.040471165227755
595,Environmental Corridors,1,1,9105efd0-deca-4885-83d0-d581c5aced2d,4.453117713e-06,0.014067111704522
596,Environmental Corridors,1,1,9dba98b7-75bb-4d6d-86f4-312bde0b4da2,8.626770936e-06,0.018851685014443
597,Environmental Corridors,1,1,7c716fcd-a31a-4714-b1d7-f6f516cbb021,2.171127573e-06,0.006427457097395
598,Environmental Corridors,1,1,dd99e48d-13f3-45a9-9cd8-f68468391e3a,3.366364318e-06,0.00918382717034
599,Environmental Corridors,1,1,a9a536a6-285f-4bdf-9400-17444d3c3687,2.092924685e-06,0.008803110335726
600,Environmental Corridors,1,1,09bac2c2-2e8a-4b30-8230-bad742ae8950,1.956615833e-06,0.008188433673408
601,Environmental Corridors,1,1,f40793d1-9731-4ee1-9a27-c563053e848e,1.200192182e-05,0.0235628772413
602,Environmental Corridors,1,1,81e7deea-56e1-4bd2-ab4e-c9f03862e1c5,2.62489909e-06,0.008454300226101
603,Environmental Corridors,1,1,e779fa6d-1ddc-40aa-8bdc-75f26d957049,2.2088027061e-05,0.033689199009169
604,Environmental Corridors,1,1,5e274c14-0653-4f69-bccd-840a31a7b701,1.0633578e-07,0.002615106871563
605,Environmental Corridors,1,1,c00e0f78-b9d6-4eaf-adc8-6b13b7039970,2.185231111e-06,0.007330983351204
606,Environmental Corridors,1,1,ff85aef9-c23a-42b2-b3ae-6722b6b13137,5.4183823851e-05,0.097519564578653
607,Environmental Corridors,1,1,8ac09cb9-d803-4b26-bc72-88224fbcc501,5.551904928e-06,0.015470724243683
608,Environmental Corridors,1,1,affe20e4-e773-4f74-9cb6-459904c7dd5a,6.02795465e-06,0.020919740241722
609,Environmental Corridors,1,1,508d942c-9474-483a-b04b-1d4db447c27c,3.7710598e-08,0.001028303766189
610,Environmental Corridors,1,1,260fe239-1524-4351-baa4-c7e21f5baed8,1.89130537e-07,0.001817384537334
611,Environmental Corridors,1,1,b298c45e-d4c7-4b85-9447-33abdbb1da2c,3.986822498e-06,0.017725374384402
612,Environmental Corridors,1,1,1369ac19-87db-43ac-8b1a-3f8edda7639e,2.591731523e-06,0.008903984809404
613,Environmental Corridors,1,1,da247fa8-ac2d-40f4-9607-8658f521f0bc,5.797273975e-06,0.017699221806458
614,Environmental Corridors,1,1,55027dcb-44f4-478f-a133-e902f335514b,0.000165869779499,0.257696851190592
615,Environmental Corridors,1,1,b83efa0c-ad5d-46d2-b491-db72183e34dd,2.221725058e-06,0.008415518238835
616,Environmental Corridors,1,1,6d054f46-0133-421c-8716-308a98250f99,4.735632254e-06,0.012071419084591
617,Environmental Corridors,1,1,2d411b6d-3bcc-40e0-b02a-b7d641d4f1e0,1.80694186e-06,0.005857789123718
618,Environmental Corridors,1,1,15bdb426-4941-46bb-8b7e-fe3702c573d3,9.153991094e-06,0.020974180861986
619,Environmental Corridors,1,1,c702152c-bf74-4a09-89cd-5d0725485df0,4.1754663902e-05,0.060671232521962
620,Environmental Corridors,1,1,dd00c560-51f6-4d31-a4a2-305b46486a86,4.48700512e-06,0.011969160053023
621,Environmental Corridors,1,1,33e3578d-82af-4426-9f1a-eb999ea588fd,2.017588363e-06,0.006322157283744
622,Environmental Corridors,1,1,567e7664-b138-4763-a79a-d1dcc32e5a22,2.510850012e-06,0.009239892255322
623,Environmental Corridors,1,1,9570fae4-b1b0-41fb-b775-c48e396e2c71,6.080834146e-06,0.018550696527701
624,Environmental Corridors,1,1,d1391105-41ff-4946-a2c3-bf4e35ce2094,8.573516044e-06,0.01572601320905
625,Environmental Corridors,1,1,4a315b18-2715-424a-9413-4e3bc37fce4d,1.951620751e-06,0.008744889827478
626,Environmental Corridors,1,1,f029f53a-12d1-4303-a91b-cf657d0bfa29,5.220897491e-06,0.014011507871944
627,Environmental Corridors,1,1,ed5d6b40-94c9-4d7b-b642-8df031d56cba,3.047737e-09,0.000270526959963
628,Environmental Corridors,1,1,8c3f591b-6fde-45b2-9c15-67e2962fdc53,3.1729465e-07,0.002703174675082
629,Environmental Corridors,1,1,61008065-1aab-451f-a887-0f7915835cd0,2.528472328e-06,0.008269614372776
630,Environmental Corridors,1,1,af398331-e3a5-4a74-9cde-55981f2c2671,2.146767612e-06,0.008647234327761
631,Environmental Corridors,1,1,8f3232c6-3ce2-48d2-8c90-e0b58adbfd7e,5.8637564e-08,0.001518392582893
632,Environmental Corridors,1,1,5d698d06-6283-463a-8298-2d83e3f5d885,1.66328399e-07,0.001902162935317
633,Environmental Corridors,1,1,18d0cf88-4f03-4e46-9493-c35fe747e851,3.303233e-09,0.000503856362675
634,Environmental Corridors,1,1,3b317887-7d69-4d3a-8244-54013b7444fb,3.014451144e-06,0.008898927651362
635,Environmental Corridors,1,1,3edd1c0c-8ce0-4371-af86-c2031ef55332,2.572854697e-06,0.010652424201004
636,Environmental Corridors,1,1,8218c28e-92d6-4b95-a608-53a90ea156bb,1.365751624e-06,0.006723339536826
637,Environmental Corridors,1,1,332061bb-b231-4b68-8686-7072283f0499,1.317953803e-06,0.006554409146589
638,Environmental Corridors,1,1,b553fd25-21eb-4c71-bbbf-742b81498991,2.038302141e-06,0.010272908020472
639,Environmental Corridors,1,1,9fce7f2a-9470-4be3-bda3-9b6cbf168d65,3.86539663e-07,0.002884884698514
640,Environmental Corridors,1,1,ec657c11-48a6-42ce-b12a-f58b5576e634,1.320707165e-05,0.03934039846295
641,Environmental Corridors,1,1,cb11a0ee-cef8-4825-a564-d56c93cfe918,3.68211e-09,0.000374930308669
642,Environmental Corridors,1,1,b3366712-6155-46d9-8792-759bcf379fc9,1.1724377065e-05,0.019848354059636
643,Environmental Corridors,1,1,64ad8060-f349-45fc-a739-007648b33a6a,4.4752492363e-05,0.069621490068239
644,Environmental Corridors,1,1,46e6e94d-35a6-4459-9a38-fc22c4c2e269,3.486389046e-06,0.01301633480755
645,Environmental Corridors,1,1,2e304869-5b11-450f-bc2f-1dfb701dacb1,2.653232654e-06,0.009125602064063
646,Environmental Corridors,1,1,b3bb068e-af02-4238-b50f-dbeb8b9b2ab7,1.5046453849e-05,0.022052352915087
647,Environmental Corridors,1,1,c910cd58-8f39-4314-8398-38144a02f951,8.65989435e-07,0.005779868221911
648,Environmental Corridors,1,1,d8bedd43-d0c6-49e2-b587-41725cca12b9,2.884833663e-06,0.010285526688291
649,Environmental Corridors,1,1,25079035-a65f-42e3-9eef-003769fe4dc5,2.7748662e-08,0.001063809746963
650,Environmental Corridors,1,1,7f782a8b-078c-402d-b2ad-290626ffca7e,6.329154148e-06,0.014555372224795
651,Environmental Corridors,1,1,9ddf8ec8-7055-4709-8a17-52ad0dac1144,1.52269779e-07,0.002103264785952
652,Environmental Corridors,1,1,2e8001fa-f6bc-4d0c-ab9b-2e4b24020cff,1.2228318495e-05,0.028155316841666
653,Environmental Corridors,1,1,dfee62ed-6ac4-4368-8a64-7f86ffbc3349,8.15080726e-07,0.004566991318175
654,Environmental Corridors,1,1,d6d53b9c-c6ba-44fa-9eec-99d754bb94a2,8.109185754e-06,0.012574649899941
655,Environmental Corridors,1,1,9047823d-4093-4a7f-aa24-1e65313c4dbf,1.879117883e-06,0.006579509266177
656,Environmental Corridors,1,1,23f65dbb-8f73-46a8-9849-54109fa3a450,1.3917757447e-05,0.027429566843687
657,Environmental Corridors,1,1,25b018f0-8974-4c73-afb2-a6fb84ea1384,1.079378439e-05,0.02474587161297
658,Environmental Corridors,1,1,6440d8a4-499a-4ab6-8f87-271bb566ba16,7.571110934e-06,0.016591272929986
659,Environmental Corridors,1,1,7099f12c-dfc5-4b97-830e-83e51a2c5564,1.852898307e-06,0.006581724236818
660,Environmental Corridors,1,1,efb5b8b9-3c04-4e84-b311-d7def4f69b26,3.1057020828e-05,0.054738251423833
661,Environmental Corridors,1,1,4252ffb0-737f-43c8-afc4-3152c96d2949,7.8487920271e-05,0.103521818234205
662,Environmental Corridors,1,1,505ecac9-0107-449a-a8c5-75c670b12f70,2.401900032e-06,0.006957306484313
663,Environmental Corridors,1,1,d2f40a69-d019-43ab-8e32-0b4a7fc10402,3.57081896e-07,0.002912536785492
664,Environmental Corridors,1,1,434b389f-534c-40e6-adef-cf7b8e848f29,7.18642724e-07,0.004591383375643
665,Environmental Corridors,1,1,d87e335d-1e0a-4256-b2db-b92bb97f09c4,2.3682593945e-05,0.049238617861851
666,Environmental Corridors,1,1,ee039812-a344-48b2-957c-9a22406c7f78,2.213694933e-06,0.006970411823564
667,Environmental Corridors,1,1,3a2cce46-e695-4a06-bf18-e911625b841a,5.921510928e-06,0.023496523528795
668,Environmental Corridors,1,1,8c40b177-011d-4711-b76f-69d59d5c3605,0.002748250691628,0.765360175610254
669,Environmental Corridors,1,1,596d899e-f977-4238-b2bb-beae928e9f56,6.16751045e-06,0.018368821301338
670,Environmental Corridors,1,1,3bfe142f-9908-4efe-b752-1e7fcab140eb,7.8847958e-08,0.001433939339843
671,Environmental Corridors,1,1,35eaf8e8-271c-42cd-b937-547ede358f99,9.1894726e-08,0.00139704173057
